"device_code","gps_status"
"GPS-05117","OK"
"GPS-05118","OK"
"GPS-05119","OK"
"GPS-05120","OK"
"GPS-05121","OK"
"GPS-05122","OK"
"GPS-05123","OK"
"GPS-05124","OK"
"GPS-05125","OK"
"GPS-05126","OK"
"GPS-05127","OK"
"GPS-05128","OK"
"GPS-05129","OK"
"GPS-05130","OK"
"GPS-05131","OK"
"GPS-05132","OK"
"GPS-05133","OK"
"GPS-05134","OK"
"GPS-05135","OK"
"GPS-05136","OK"
"GPS-05137","OK"
"GPS-05138","OK"
"GPS-05139","OK"
"GPS-05140","OK"
"GPS-05141","SIGNAL_LOST"
"GPS-05142","OK"
"GPS-05143","OK"
"GPS-05144","OK"
"GPS-05145","OK"
"GPS-05146","OK"
"GPS-05147","OK"
"GPS-05148","OK"
"GPS-05149","OK"
"GPS-05150","OK"
"GPS-05151","OK"
"GPS-05152","OK"
"GPS-05153","OK"
"GPS-05154","OK"
"GPS-05155","OK"
"GPS-05156","OK"
"GPS-05157","OK"
"GPS-05158","OK"
"GPS-05159","OK"
"GPS-05160","OK"
"GPS-05161","OK"
"GPS-05162","OK"
"GPS-05163","OK"
"GPS-05164","OK"
"GPS-05165","OK"
"GPS-05166","OK"
"GPS-05167","OK"
"GPS-05168","OK"
"GPS-05169","OK"
"GPS-05170","OK"
"GPS-05171","OK"
"GPS-05172","OK"
"GPS-05173","OK"
"GPS-05174","OK"
"GPS-05175","OK"
"GPS-05176","OK"
"GPS-05177","OK"
"GPS-05178","OK"
"GPS-05179","OK"
"GPS-05180","OK"
"GPS-05181","OK"
"GPS-05182","OK"
"GPS-05183","OK"
"GPS-05184","OK"
"GPS-05185","OK"
"GPS-05186","OK"
"GPS-05187","OK"
"GPS-05188","OK"
"GPS-05189","OK"
"GPS-05190","OK"
"GPS-05191","OK"
"GPS-05192","OK"
"GPS-05193","OK"
"GPS-05194","OK"
"GPS-05195","OK"
"GPS-05196","OK"
"GPS-05197","OK"
"GPS-05198","OK"
"GPS-05199","OK"
"GPS-05200","OK"
"GPS-05201","OK"
"GPS-05202","OK"
"GPS-05203","OK"
"GPS-05204","OK"
"GPS-05205","OK"
"GPS-05206","OK"
"GPS-05207","OK"
"GPS-05208","OK"
"GPS-05209","OK"
"GPS-05210","OK"
"GPS-05211","SIGNAL_LOST"
"GPS-05212","OK"
"GPS-05213","OK"
"GPS-05214","OK"
"GPS-05215","OK"
"GPS-05216","OK"
"GPS-05217","OK"
"GPS-05218","OK"
"GPS-05219","OK"
"GPS-05220","OK"
"GPS-05221","OK"
"GPS-05222","OK"
"GPS-05223","OK"
"GPS-05224","OK"
"GPS-05225","OK"
"GPS-05226","OK"
"GPS-05227","OK"
"GPS-05228","OK"
"GPS-05229","OK"
"GPS-05230","OK"
"GPS-05231","OFFLINE"
"GPS-05232","OK"
"GPS-05233","OK"
"GPS-05234","OK"
"GPS-05235","OK"
"GPS-05236","OK"
"GPS-05237","OK"
"GPS-05238","OK"
"GPS-05239","OK"
"GPS-05240","OK"
"GPS-05241","OK"
"GPS-05242","OK"
"GPS-05243","OK"
"GPS-05244","OK"
"GPS-05245","OK"
"GPS-05246","OK"
"GPS-05247","OK"
"GPS-05248","OK"
"GPS-05249","OK"
"GPS-05250","OK"
"GPS-05251","OK"
"GPS-05252","OK"
"GPS-05253","OK"
"GPS-05254","OK"
"GPS-05255","OK"
"GPS-05256","OK"
"GPS-05257","OK"
"GPS-05258","OK"
"GPS-05259","OK"
"GPS-05260","OK"
"GPS-05261","OK"
"GPS-05262","OK"
"GPS-05263","OK"
"GPS-05264","OK"
"GPS-05265","OK"
"GPS-05266","OK"
"GPS-05267","OK"
"GPS-05268","OK"
"GPS-05269","OK"
"GPS-05270","OK"
"GPS-05271","OK"
"GPS-05272","OK"
"GPS-05273","OK"
"GPS-05274","OK"
"GPS-05275","OK"
"GPS-05276","OK"
"GPS-05277","OK"
"GPS-05278","OK"
"GPS-05279","OK"
"GPS-05280","OK"
"GPS-05281","SIGNAL_LOST"
"GPS-05282","OK"
"GPS-05283","OK"
"GPS-05284","OK"
"GPS-05285","OK"
"GPS-05286","OK"
"GPS-05287","OK"
"GPS-05288","OK"
"GPS-05289","OK"
"GPS-05290","OK"
"GPS-05291","OK"
"GPS-05292","OK"
"GPS-05293","OK"
"GPS-05294","OK"
"GPS-05295","OK"
"GPS-05296","OK"
"GPS-05297","OK"
"GPS-05298","OK"
"GPS-05299","OK"
"GPS-05300","OK"
"GPS-05301","OK"
"GPS-05302","OK"
"GPS-05303","OK"
"GPS-05304","OK"
"GPS-05305","OK"
"GPS-05306","OK"
"GPS-05307","OK"
"GPS-05308","OK"
"GPS-05309","OK"
"GPS-05310","OK"
"GPS-05311","OK"
"GPS-05312","OK"
"GPS-05313","OK"
"GPS-05314","OK"
"GPS-05315","OK"
"GPS-05316","OK"
"GPS-05317","OK"
"GPS-05318","OK"
"GPS-05319","OK"
"GPS-05320","OK"
"GPS-05321","OK"
"GPS-05322","OK"
"GPS-05323","OK"
"GPS-05324","OK"
"GPS-05325","OK"
"GPS-05326","OK"
"GPS-05327","OK"
"GPS-05328","OK"
"GPS-05329","OK"
"GPS-05330","OK"
"GPS-05331","OK"
"GPS-05332","OK"
"GPS-05333","OK"
"GPS-05334","OK"
"GPS-05335","OK"
"GPS-05336","OK"
"GPS-05337","OK"
"GPS-05338","OK"
"GPS-05339","OK"
"GPS-05340","OK"
"GPS-05341","OK"
"GPS-05342","OK"
"GPS-05343","OK"
"GPS-05344","OK"
"GPS-05345","OK"
"GPS-05346","OK"
"GPS-05347","OK"
"GPS-05348","OK"
"GPS-05349","OK"
"GPS-05350","OK"
"GPS-05351","SIGNAL_LOST"
"GPS-05352","OK"
"GPS-05353","OK"
"GPS-05354","OK"
"GPS-05355","OK"
"GPS-05356","OK"
"GPS-05357","OK"
"GPS-05358","OK"
"GPS-05359","OK"
"GPS-05360","OK"
"GPS-05361","OFFLINE"
"GPS-05362","OK"
"GPS-05363","OK"
"GPS-05364","OK"
"GPS-05365","OK"
"GPS-05366","OK"
"GPS-05367","OK"
"GPS-05368","OK"
"GPS-05369","OK"
"GPS-05370","OK"
"GPS-05371","OK"
"GPS-05372","OK"
"GPS-05373","OK"
"GPS-05374","OK"
"GPS-05375","OK"
"GPS-05376","OK"
"GPS-05377","OK"
"GPS-05378","OK"
"GPS-05379","OK"
"GPS-05380","OK"
"GPS-05381","OK"
"GPS-05382","OK"
"GPS-05383","OK"
"GPS-05384","OK"
"GPS-05385","OK"
"GPS-05386","OK"
"GPS-05387","OK"
"GPS-05388","OK"
"GPS-05389","OK"
"GPS-05390","OK"
"GPS-05391","OK"
"GPS-05392","OK"
"GPS-05393","OK"
"GPS-05394","OK"
"GPS-05395","OK"
"GPS-05396","OK"
"GPS-05397","OK"
"GPS-05398","OK"
"GPS-05399","OK"
"GPS-05400","OK"
"GPS-05401","OK"
"GPS-05402","OK"
"GPS-05403","OK"
"GPS-05404","OK"
"GPS-05405","OK"
"GPS-05406","OK"
"GPS-05407","OK"
"GPS-05408","OK"
"GPS-05409","OK"
"GPS-05410","OK"
"GPS-05411","OK"
"GPS-05412","OK"
"GPS-05413","OK"
"GPS-05414","OK"
"GPS-05415","OK"
"GPS-05416","OK"
"GPS-05417","OK"
"GPS-05418","OK"
"GPS-05419","OK"
"GPS-05420","OK"
"GPS-05421","SIGNAL_LOST"
"GPS-05422","OK"
"GPS-05423","OK"
"GPS-05424","OK"
"GPS-05425","OK"
"GPS-05426","OK"
"GPS-05427","OK"
"GPS-05428","OK"
"GPS-05429","OK"
"GPS-05430","OK"
"GPS-05431","OK"
"GPS-05432","OK"
"GPS-05433","OK"
"GPS-05434","OK"
"GPS-05435","OK"
"GPS-05436","OK"
"GPS-05437","OK"
"GPS-05438","OK"
"GPS-05439","OK"
"GPS-05440","OK"
"GPS-05441","OK"
"GPS-05442","OK"
"GPS-05443","OK"
"GPS-05444","OK"
"GPS-05445","OK"
"GPS-05446","OK"
"GPS-05447","OK"
"GPS-05448","OK"
"GPS-05449","OK"
"GPS-05450","OK"
"GPS-05451","OK"
"GPS-05452","OK"
"GPS-05453","OK"
"GPS-05454","OK"
"GPS-05455","OK"
"GPS-05456","OK"
"GPS-05457","OK"
"GPS-05458","OK"
"GPS-05459","OK"
"GPS-05460","OK"
"GPS-05461","OK"
"GPS-05462","OK"
"GPS-05463","OK"
"GPS-05464","OK"
"GPS-05465","OK"
"GPS-05466","OK"
"GPS-05467","OK"
"GPS-05468","OK"
"GPS-05469","OK"
"GPS-05470","OK"
"GPS-05471","OK"
"GPS-05472","OK"
"GPS-05473","OK"
"GPS-05474","OK"
"GPS-05475","OK"
"GPS-05476","OK"
"GPS-05477","OK"
"GPS-05478","OK"
"GPS-05479","OK"
"GPS-05480","OK"
"GPS-05481","OK"
"GPS-05482","OK"
"GPS-05483","OK"
"GPS-05484","OK"
"GPS-05485","OK"
"GPS-05486","OK"
"GPS-05487","OK"
"GPS-05488","OK"
"GPS-05489","OK"
"GPS-05490","OK"
"GPS-05491","SIGNAL_LOST"
"GPS-05492","OK"
"GPS-05493","OK"
"GPS-05494","OK"
"GPS-05495","OK"
"GPS-05496","OK"
"GPS-05497","OK"
"GPS-05498","OK"
"GPS-05499","OK"
"GPS-05500","OK"
"GPS-05501","OK"
"GPS-05502","OK"
"GPS-05503","OK"
"GPS-05504","OK"
"GPS-05505","OK"
"GPS-05506","OK"
"GPS-05507","OK"
"GPS-05508","OK"
"GPS-05509","OK"
"GPS-05510","OK"
"GPS-05511","OK"
"GPS-05512","OK"
"GPS-05513","OK"
"GPS-05514","OK"
"GPS-05515","OK"
"GPS-05516","OK"
"GPS-05517","OK"
"GPS-05518","OK"
"GPS-05519","OK"
"GPS-05520","OK"
"GPS-05521","OK"
"GPS-05522","OK"
"GPS-05523","OK"
"GPS-05524","OK"
"GPS-05525","OK"
"GPS-05526","OK"
"GPS-05527","OK"
"GPS-05528","OK"
"GPS-05529","OK"
"GPS-05530","OK"
"GPS-05531","OK"
"GPS-05532","OK"
"GPS-05533","OK"
"GPS-05534","OK"
"GPS-05535","OK"
"GPS-05536","OK"
"GPS-05537","OK"
"GPS-05538","OK"
"GPS-05539","OK"
"GPS-05540","OK"
"GPS-05541","OK"
"GPS-05542","OK"
"GPS-05543","OK"
"GPS-05544","OK"
"GPS-05545","OK"
"GPS-05546","OK"
"GPS-05547","OK"
"GPS-05548","OK"
"GPS-05549","OK"
"GPS-05550","OK"
"GPS-05551","OK"
"GPS-05552","OK"
"GPS-05553","OK"
"GPS-05554","OK"
"GPS-05555","OK"
"GPS-05556","OK"
"GPS-05557","OK"
"GPS-05558","OK"
"GPS-05559","OK"
"GPS-05560","OK"
"GPS-05561","SIGNAL_LOST"
"GPS-05562","OK"
"GPS-05563","OK"
"GPS-05564","OK"
"GPS-05565","OK"
"GPS-05566","OK"
"GPS-05567","OK"
"GPS-05568","OK"
"GPS-05569","OK"
"GPS-05570","OK"
"GPS-05571","OK"
"GPS-05572","OK"
"GPS-05573","OK"
"GPS-05574","OK"
"GPS-05575","OK"
"GPS-05576","OK"
"GPS-05577","OK"
"GPS-05578","OK"
"GPS-05579","OK"
"GPS-05580","OK"
"GPS-05581","OK"
"GPS-05582","OK"
"GPS-05583","OK"
"GPS-05584","OK"
"GPS-05585","OK"
"GPS-05586","OK"
"GPS-05587","OK"
"GPS-05588","OK"
"GPS-05589","OK"
"GPS-05590","OK"
"GPS-05591","OK"
"GPS-05592","OK"
"GPS-05593","OK"
"GPS-05594","OK"
"GPS-05595","OK"
"GPS-05596","OK"
"GPS-05597","OK"
"GPS-05598","OK"
"GPS-05599","OK"
"GPS-05600","OK"
"GPS-05601","OK"
"GPS-05602","OK"
"GPS-05603","OK"
"GPS-05604","OK"
"GPS-05605","OK"
"GPS-05606","OK"
"GPS-05607","OK"
"GPS-05608","OK"
"GPS-05609","OK"
"GPS-05610","OK"
"GPS-05611","OK"
"GPS-05612","OK"
"GPS-05613","OK"
"GPS-05614","OK"
"GPS-05615","OK"
"GPS-05616","OK"
"GPS-05617","OK"
"GPS-05618","OK"
"GPS-05619","OK"
"GPS-05620","OK"
"GPS-05621","OFFLINE"
"GPS-05622","OK"
"GPS-05623","OK"
"GPS-05624","OK"
"GPS-05625","OK"
"GPS-05626","OK"
"GPS-05627","OK"
"GPS-05628","OK"
"GPS-05629","OK"
"GPS-05630","OK"
"GPS-05631","SIGNAL_LOST"
"GPS-05632","OK"
"GPS-05633","OK"
"GPS-05634","OK"
"GPS-05635","OK"
"GPS-05636","OK"
"GPS-05637","OK"
"GPS-05638","OK"
"GPS-05639","OK"
"GPS-05640","OK"
"GPS-05641","OK"
"GPS-05642","OK"
"GPS-05643","OK"
"GPS-05644","OK"
"GPS-05645","OK"
"GPS-05646","OK"
"GPS-05647","OK"
"GPS-05648","OK"
"GPS-05649","OK"
"GPS-05650","OK"
"GPS-05651","OK"
"GPS-05652","OK"
"GPS-05653","OK"
"GPS-05654","OK"
"GPS-05655","OK"
"GPS-05656","OK"
"GPS-05657","OK"
"GPS-05658","OK"
"GPS-05659","OK"
"GPS-05660","OK"
"GPS-05661","OK"
"GPS-05662","OK"
"GPS-05663","OK"
"GPS-05664","OK"
"GPS-05665","OK"
"GPS-05666","OK"
"GPS-05667","OK"
"GPS-05668","OK"
"GPS-05669","OK"
"GPS-05670","OK"
"GPS-05671","OK"
"GPS-05672","OK"
"GPS-05673","OK"
"GPS-05674","OK"
"GPS-05675","OK"
"GPS-05676","OK"
"GPS-05677","OK"
"GPS-05678","OK"
"GPS-05679","OK"
"GPS-05680","OK"
"GPS-05681","OK"
"GPS-05682","OK"
"GPS-05683","OK"
"GPS-05684","OK"
"GPS-05685","OK"
"GPS-05686","OK"
"GPS-05687","OK"
"GPS-05688","OK"
"GPS-05689","OK"
"GPS-05690","OK"
"GPS-05691","OK"
"GPS-05692","OK"
"GPS-05693","OK"
"GPS-05694","OK"
"GPS-05695","OK"
"GPS-05696","OK"
"GPS-05697","OK"
"GPS-05698","OK"
"GPS-05699","OK"
"GPS-05700","OK"
"GPS-05701","SIGNAL_LOST"
"GPS-05702","OK"
"GPS-05703","OK"
"GPS-05704","OK"
"GPS-05705","OK"
"GPS-05706","OK"
"GPS-05707","OK"
"GPS-05708","OK"
"GPS-05709","OK"
"GPS-05710","OK"
"GPS-05711","OK"
"GPS-05712","OK"
"GPS-05713","OK"
"GPS-05714","OK"
"GPS-05715","OK"
"GPS-05716","OK"
"GPS-05717","OK"
"GPS-05718","OK"
"GPS-05719","OK"
"GPS-05720","OK"
"GPS-05721","OK"
"GPS-05722","OK"
"GPS-05723","OK"
"GPS-05724","OK"
"GPS-05725","OK"
"GPS-05726","OK"
"GPS-05727","OK"
"GPS-05728","OK"
"GPS-05729","OK"
"GPS-05730","OK"
"GPS-05731","OK"
"GPS-05732","OK"
"GPS-05733","OK"
"GPS-05734","OK"
"GPS-05735","OK"
"GPS-05736","OK"
"GPS-05737","OK"
"GPS-05738","OK"
"GPS-05739","OK"
"GPS-05740","OK"
"GPS-05741","OK"
"GPS-05742","OK"
"GPS-05743","OK"
"GPS-05744","OK"
"GPS-05745","OK"
"GPS-05746","OK"
"GPS-05747","OK"
"GPS-05748","OK"
"GPS-05749","OK"
"GPS-05750","OK"
"GPS-05751","OFFLINE"
"GPS-05752","OK"
"GPS-05753","OK"
"GPS-05754","OK"
"GPS-05755","OK"
"GPS-05756","OK"
"GPS-05757","OK"
"GPS-05758","OK"
"GPS-05759","OK"
"GPS-05760","OK"
"GPS-05761","OK"
"GPS-05762","OK"
"GPS-05763","OK"
"GPS-05764","OK"
"GPS-05765","OK"
"GPS-05766","OK"
"GPS-05767","OK"
"GPS-05768","OK"
"GPS-05769","OK"
"GPS-05770","OK"
"GPS-05771","SIGNAL_LOST"
"GPS-05772","OK"
"GPS-05773","OK"
"GPS-05774","OK"
"GPS-05775","OK"
"GPS-05776","OK"
"GPS-05777","OK"
"GPS-05778","OK"
"GPS-05779","OK"
"GPS-05780","OK"
"GPS-05781","OK"
"GPS-05782","OK"
"GPS-05783","OK"
"GPS-05784","OK"
"GPS-05785","OK"
"GPS-05786","OK"
"GPS-05787","OK"
"GPS-05788","OK"
"GPS-05789","OK"
"GPS-05790","OK"
"GPS-05791","OK"
"GPS-05792","OK"
"GPS-05793","OK"
"GPS-05794","OK"
"GPS-05795","OK"
"GPS-05796","OK"
"GPS-05797","OK"
"GPS-05798","OK"
"GPS-05799","OK"
"GPS-05800","OK"
"GPS-05801","OK"
"GPS-05802","OK"
"GPS-05803","OK"
"GPS-05804","OK"
"GPS-05805","OK"
"GPS-05806","OK"
"GPS-05807","OK"
"GPS-05808","OK"
"GPS-05809","OK"
"GPS-05810","OK"
"GPS-05811","OK"
"GPS-05812","OK"
"GPS-05813","OK"
"GPS-05814","OK"
"GPS-05815","OK"
"GPS-05816","OK"
"GPS-05817","OK"
"GPS-05818","OK"
"GPS-05819","OK"
"GPS-05820","OK"
"GPS-05821","OK"
"GPS-05822","OK"
"GPS-05823","OK"
"GPS-05824","OK"
"GPS-05825","OK"
"GPS-05826","OK"
"GPS-05827","OK"
"GPS-05828","OK"
"GPS-05829","OK"
"GPS-05830","OK"
"GPS-05831","OK"
"GPS-05832","OK"
"GPS-05833","OK"
"GPS-05834","OK"
"GPS-05835","OK"
"GPS-05836","OK"
"GPS-05837","OK"
"GPS-05838","OK"
"GPS-05839","OK"
"GPS-05840","OK"
"GPS-05841","SIGNAL_LOST"
"GPS-05842","OK"
"GPS-05843","OK"
"GPS-05844","OK"
"GPS-05845","OK"
"GPS-05846","OK"
"GPS-05847","OK"
"GPS-05848","OK"
"GPS-05849","OK"
"GPS-05850","OK"
"GPS-05851","OK"
"GPS-05852","OK"
"GPS-05853","OK"
"GPS-05854","OK"
"GPS-05855","OK"
"GPS-05856","OK"
"GPS-05857","OK"
"GPS-05858","OK"
"GPS-05859","OK"
"GPS-05860","OK"
"GPS-05861","OK"
"GPS-05862","OK"
"GPS-05863","OK"
"GPS-05864","OK"
"GPS-05865","OK"
"GPS-05866","OK"
"GPS-05867","OK"
"GPS-05868","OK"
"GPS-05869","OK"
"GPS-05870","OK"
"GPS-05871","OK"
"GPS-05872","OK"
"GPS-05873","OK"
"GPS-05874","OK"
"GPS-05875","OK"
"GPS-05876","OK"
"GPS-05877","OK"
"GPS-05878","OK"
"GPS-05879","OK"
"GPS-05880","OK"
"GPS-05881","OFFLINE"
"GPS-05882","OK"
"GPS-05883","OK"
"GPS-05884","OK"
"GPS-05885","OK"
"GPS-05886","OK"
"GPS-05887","OK"
"GPS-05888","OK"
"GPS-05889","OK"
"GPS-05890","OK"
"GPS-05891","OK"
"GPS-05892","OK"
"GPS-05893","OK"
"GPS-05894","OK"
"GPS-05895","OK"
"GPS-05896","OK"
"GPS-05897","OK"
"GPS-05898","OK"
"GPS-05899","OK"
"GPS-05900","OK"
"GPS-05901","OK"
"GPS-05902","OK"
"GPS-05903","OK"
"GPS-05904","OK"
"GPS-05905","OK"
"GPS-05906","OK"
"GPS-05907","OK"
"GPS-05908","OK"
"GPS-05909","OK"
"GPS-05910","OK"
"GPS-05911","SIGNAL_LOST"
"GPS-05912","OK"
"GPS-05913","OK"
"GPS-05914","OK"
"GPS-05915","OK"
"GPS-05916","OK"
"GPS-05917","OK"
"GPS-05918","OK"
"GPS-05919","OK"
"GPS-05920","OK"
"GPS-05921","OK"
"GPS-05922","OK"
"GPS-05923","OK"
"GPS-05924","OK"
"GPS-05925","OK"
"GPS-05926","OK"
"GPS-05927","OK"
"GPS-05928","OK"
"GPS-05929","OK"
"GPS-05930","OK"
"GPS-05931","OK"
"GPS-05932","OK"
"GPS-05933","OK"
"GPS-05934","OK"
"GPS-05935","OK"
"GPS-05936","OK"
"GPS-05937","OK"
"GPS-05938","OK"
"GPS-05939","OK"
"GPS-05940","OK"
"GPS-05941","OK"
"GPS-05942","OK"
"GPS-05943","OK"
"GPS-05944","OK"
"GPS-05945","OK"
"GPS-05946","OK"
"GPS-05947","OK"
"GPS-05948","OK"
"GPS-05949","OK"
"GPS-05950","OK"
"GPS-05951","OK"
"GPS-05952","OK"
"GPS-05953","OK"
"GPS-05954","OK"
"GPS-05955","OK"
"GPS-05956","OK"
"GPS-05957","OK"
"GPS-05958","OK"
"GPS-05959","OK"
"GPS-05960","OK"
"GPS-05961","OK"
"GPS-05962","OK"
"GPS-05963","OK"
"GPS-05964","OK"
"GPS-05965","OK"
"GPS-05966","OK"
"GPS-05967","OK"
"GPS-05968","OK"
"GPS-05969","OK"
"GPS-05970","OK"
"GPS-05971","OK"
"GPS-05972","OK"
"GPS-05973","OK"
"GPS-05974","OK"
"GPS-05975","OK"
"GPS-05976","OK"
"GPS-05977","OK"
"GPS-05978","OK"
"GPS-05979","OK"
"GPS-05980","OK"
"GPS-05981","SIGNAL_LOST"
"GPS-05982","OK"
"GPS-05983","OK"
"GPS-05984","OK"
"GPS-05985","OK"
"GPS-05986","OK"
"GPS-05987","OK"
"GPS-05988","OK"
"GPS-05989","OK"
"GPS-05990","OK"
"GPS-05991","OK"
"GPS-05992","OK"
"GPS-05993","OK"
"GPS-05994","OK"
"GPS-05995","OK"
"GPS-05996","OK"
"GPS-05997","OK"
"GPS-05998","OK"
"GPS-05999","OK"
"GPS-06000","OK"
"GPS-06001","OK"
"GPS-06002","OK"
"GPS-06003","OK"
"GPS-06004","OK"
"GPS-06005","OK"
"GPS-06006","OK"
"GPS-06007","OK"
"GPS-06008","OK"
"GPS-06009","OK"
"GPS-06010","OK"
"GPS-06011","OFFLINE"
"GPS-06012","OK"
"GPS-06013","OK"
"GPS-06014","OK"
"GPS-06015","OK"
"GPS-06016","OK"
"GPS-06017","OK"
"GPS-06018","OK"
"GPS-06019","OK"
"GPS-06020","OK"
"GPS-06021","OK"
"GPS-06022","OK"
"GPS-06023","OK"
"GPS-06024","OK"
"GPS-06025","OK"
"GPS-06026","OK"
"GPS-06027","OK"
"GPS-06028","OK"
"GPS-06029","OK"
"GPS-06030","OK"
"GPS-06031","OK"
"GPS-06032","OK"
"GPS-06033","OK"
"GPS-06034","OK"
"GPS-06035","OK"
"GPS-06036","OK"
"GPS-06037","OK"
"GPS-06038","OK"
"GPS-06039","OK"
"GPS-06040","OK"
"GPS-06041","OK"
"GPS-06042","OK"
"GPS-06043","OK"
"GPS-06044","OK"
"GPS-06045","OK"
"GPS-06046","OK"
"GPS-06047","OK"
"GPS-06048","OK"
"GPS-06049","OK"
"GPS-06050","OK"
"GPS-06051","SIGNAL_LOST"
"GPS-06052","OK"
"GPS-06053","OK"
"GPS-06054","OK"
"GPS-06055","OK"
"GPS-06056","OK"
"GPS-06057","OK"
"GPS-06058","OK"
"GPS-06059","OK"
"GPS-06060","OK"
"GPS-06061","OK"
"GPS-06062","OK"
"GPS-06063","OK"
"GPS-06064","OK"
"GPS-06065","OK"
"GPS-06066","OK"
"GPS-06067","OK"
"GPS-06068","OK"
"GPS-06069","OK"
"GPS-06070","OK"
"GPS-06071","OK"
"GPS-06072","OK"
"GPS-06073","OK"
"GPS-06074","OK"
"GPS-06075","OK"
"GPS-06076","OK"
"GPS-06077","OK"
"GPS-06078","OK"
"GPS-06079","OK"
"GPS-06080","OK"
"GPS-06081","OK"
"GPS-06082","OK"
"GPS-06083","OK"
"GPS-06084","OK"
"GPS-06085","OK"
"GPS-06086","OK"
"GPS-06087","OK"
"GPS-06088","OK"
"GPS-06089","OK"
"GPS-06090","OK"
"GPS-06091","OK"
"GPS-06092","OK"
"GPS-06093","OK"
"GPS-06094","OK"
"GPS-06095","OK"
"GPS-06096","OK"
"GPS-06097","OK"
"GPS-06098","OK"
"GPS-06099","OK"
"GPS-06100","OK"
"GPS-06101","OK"
"GPS-06102","OK"
"GPS-06103","OK"
"GPS-06104","OK"
"GPS-06105","OK"
"GPS-06106","OK"
"GPS-06107","OK"
"GPS-06108","OK"
"GPS-06109","OK"
"GPS-06110","OK"
"GPS-06111","OK"
"GPS-06112","OK"
"GPS-06113","OK"
"GPS-06114","OK"
"GPS-06115","OK"
"GPS-06116","OK"
"GPS-06117","OK"
"GPS-06118","OK"
"GPS-06119","OK"
"GPS-06120","OK"
"GPS-06121","SIGNAL_LOST"
"GPS-06122","OK"
"GPS-06123","OK"
"GPS-06124","OK"
"GPS-06125","OK"
"GPS-06126","OK"
"GPS-06127","OK"
"GPS-06128","OK"
"GPS-06129","OK"
"GPS-06130","OK"
"GPS-06131","OK"
"GPS-06132","OK"
"GPS-06133","OK"
"GPS-06134","OK"
"GPS-06135","OK"
"GPS-06136","OK"
"GPS-06137","OK"
"GPS-06138","OK"
"GPS-06139","OK"
"GPS-06140","OK"
"GPS-06141","OFFLINE"
"GPS-06142","OK"
"GPS-06143","OK"
"GPS-06144","OK"
"GPS-06145","OK"
"GPS-06146","OK"
"GPS-06147","OK"
"GPS-06148","OK"
"GPS-06149","OK"
"GPS-06150","OK"
"GPS-06151","OK"
"GPS-06152","OK"
"GPS-06153","OK"
"GPS-06154","OK"
"GPS-06155","OK"
"GPS-06156","OK"
"GPS-06157","OK"
"GPS-06158","OK"
"GPS-06159","OK"
"GPS-06160","OK"
"GPS-06161","OK"
"GPS-06162","OK"
"GPS-06163","OK"
"GPS-06164","OK"
"GPS-06165","OK"
"GPS-06166","OK"
"GPS-06167","OK"
"GPS-06168","OK"
"GPS-06169","OK"
"GPS-06170","OK"
"GPS-06171","OK"
"GPS-06172","OK"
"GPS-06173","OK"
"GPS-06174","OK"
"GPS-06175","OK"
"GPS-06176","OK"
"GPS-06177","OK"
"GPS-06178","OK"
"GPS-06179","OK"
"GPS-06180","OK"
"GPS-06181","OK"
"GPS-06182","OK"
"GPS-06183","OK"
"GPS-06184","OK"
"GPS-06185","OK"
"GPS-06186","OK"
"GPS-06187","OK"
"GPS-06188","OK"
"GPS-06189","OK"
"GPS-06190","OK"
"GPS-06191","SIGNAL_LOST"
"GPS-06192","OK"
"GPS-06193","OK"
"GPS-06194","OK"
"GPS-06195","OK"
"GPS-06196","OK"
"GPS-06197","OK"
"GPS-06198","OK"
"GPS-06199","OK"
"GPS-06200","OK"
"GPS-06201","OK"
"GPS-06202","OK"
"GPS-06203","OK"
"GPS-06204","OK"
"GPS-06205","OK"
"GPS-06206","OK"
"GPS-06207","OK"
"GPS-06208","OK"
"GPS-06209","OK"
"GPS-06210","OK"
"GPS-06211","OK"
"GPS-06212","OK"
"GPS-06213","OK"
"GPS-06214","OK"
"GPS-06215","OK"
"GPS-06216","OK"
"GPS-06217","OK"
"GPS-06218","OK"
"GPS-06219","OK"
"GPS-06220","OK"
"GPS-06221","OK"
"GPS-06222","OK"
"GPS-06223","OK"
"GPS-06224","OK"
"GPS-06225","OK"
"GPS-06226","OK"
"GPS-06227","OK"
"GPS-06228","OK"
"GPS-06229","OK"
"GPS-06230","OK"
"GPS-06231","OK"
"GPS-06232","OK"
"GPS-06233","OK"
"GPS-06234","OK"
"GPS-06235","OK"
"GPS-06236","OK"
"GPS-06237","OK"
"GPS-06238","OK"
"GPS-06239","OK"
"GPS-06240","OK"
"GPS-06241","OK"
"GPS-06242","OK"
"GPS-06243","OK"
"GPS-06244","OK"
"GPS-06245","OK"
"GPS-06246","OK"
"GPS-06247","OK"
"GPS-06248","OK"
"GPS-06249","OK"
"GPS-06250","OK"
"GPS-06251","OK"
"GPS-06252","OK"
"GPS-06253","OK"
"GPS-06254","OK"
"GPS-06255","OK"
"GPS-06256","OK"
"GPS-06257","OK"
"GPS-06258","OK"
"GPS-06259","OK"
"GPS-06260","OK"
"GPS-06261","SIGNAL_LOST"
"GPS-06262","OK"
"GPS-06263","OK"
"GPS-06264","OK"
"GPS-06265","OK"
"GPS-06266","OK"
"GPS-06267","OK"
"GPS-06268","OK"
