"citizen_id","event_type","event_time"
"3181","Court Hearing","11/26/2020 8:26:40 PM"
"3182","Resolution Closed","9/1/2024 1:26:40 PM"
"3183","Citizen Birth","6/17/2022 2:26:40 PM"
"3184","NIDA Issued","7/19/2022 10:26:40 AM"
"3185","License Issued","7/5/2024 8:26:40 AM"
"3186","Vehicle Purchase","8/26/2025 12:26:40 PM"
"3187","Insurance Activated","5/30/2022 11:26:40 PM"
"3188","Fine Issued","2/12/2023 4:26:40 PM"
"3189","Payment Attempted","5/1/2021 12:26:40 AM"
"3190","Accident Logged","4/17/2020 10:26:40 AM"
"3191","Investigation Opened","10/27/2020 1:26:40 PM"
"3192","Court Hearing","9/27/2019 2:26:40 PM"
"3193","Resolution Closed","4/23/2018 9:26:40 AM"
"3194","Citizen Birth","10/31/2025 12:26:40 AM"
"3195","NIDA Issued","11/29/2019 3:26:40 AM"
"3196","License Issued","11/23/2016 9:26:40 AM"
"3197","Vehicle Purchase","4/3/2023 7:26:40 AM"
"3198","Insurance Activated","8/31/2018 5:26:40 PM"
"3199","Fine Issued","1/10/2023 4:26:40 PM"
"3200","Payment Attempted","2/4/2025 9:26:40 PM"
"3201","Accident Logged","4/24/2023 1:26:40 PM"
"3202","Investigation Opened","3/7/2025 2:26:40 PM"
"3203","Court Hearing","7/18/2019 2:26:40 PM"
"3204","Resolution Closed","9/9/2022 12:26:40 AM"
"3205","Citizen Birth","6/19/2022 4:26:40 PM"
"3206","NIDA Issued","2/24/2025 8:26:40 AM"
"3207","License Issued","6/24/2018 12:26:40 AM"
"3208","Vehicle Purchase","8/29/2021 3:26:40 PM"
"3209","Insurance Activated","1/16/2018 11:26:40 PM"
"3210","Fine Issued","10/1/2016 10:26:40 PM"
"3211","Payment Attempted","5/10/2019 7:26:40 AM"
"3212","Accident Logged","12/31/2023 10:26:40 AM"
"3213","Investigation Opened","12/19/2025 6:26:40 AM"
"3214","Court Hearing","6/28/2021 12:26:40 AM"
"3215","Resolution Closed","8/19/2020 4:26:40 PM"
"3216","Citizen Birth","5/14/2023 1:26:40 PM"
"3217","NIDA Issued","3/31/2024 5:26:40 AM"
"3218","License Issued","3/30/2020 2:26:40 PM"
"3219","Vehicle Purchase","9/13/2019 11:26:40 AM"
"3220","Insurance Activated","10/14/2025 7:26:40 AM"
"3221","Fine Issued","7/3/2020 3:26:40 PM"
"3222","Payment Attempted","3/1/2017 9:26:40 AM"
"3223","Accident Logged","6/13/2025 10:26:40 AM"
"3224","Investigation Opened","10/20/2024 9:26:40 AM"
"3225","Court Hearing","9/11/2020 7:26:40 AM"
"3226","Resolution Closed","8/24/2018 10:26:40 AM"
"3227","Citizen Birth","5/27/2019 3:26:40 PM"
"3228","NIDA Issued","11/12/2018 2:26:40 AM"
"3229","License Issued","12/28/2020 4:26:40 AM"
"3230","Vehicle Purchase","4/21/2019 6:26:40 PM"
"3231","Insurance Activated","12/14/2023 7:26:40 AM"
"3232","Fine Issued","1/28/2019 4:26:40 PM"
"3233","Payment Attempted","1/9/2023 1:26:40 AM"
"3234","Accident Logged","6/4/2018 4:26:40 PM"
"3235","Investigation Opened","4/15/2019 3:26:40 PM"
"3236","Court Hearing","12/7/2025 10:26:40 AM"
"3237","Resolution Closed","3/4/2023 10:26:40 AM"
"3238","Citizen Birth","5/19/2018 9:26:40 AM"
"3239","NIDA Issued","5/18/2025 2:26:40 AM"
"3240","License Issued","1/28/2018 5:26:40 AM"
"3241","Vehicle Purchase","3/10/2017 8:26:40 PM"
"3242","Insurance Activated","12/25/2018 7:26:40 PM"
"3243","Fine Issued","5/29/2017 11:26:40 PM"
"3244","Payment Attempted","5/22/2025 8:26:40 PM"
"3245","Accident Logged","11/2/2022 12:26:40 AM"
"3246","Investigation Opened","6/14/2024 8:26:40 PM"
"3247","Court Hearing","10/12/2024 9:26:40 PM"
"3248","Resolution Closed","7/15/2018 7:26:40 PM"
"3249","Citizen Birth","9/2/2016 3:26:40 AM"
"3250","NIDA Issued","2/12/2020 1:26:40 PM"
"3251","License Issued","6/1/2025 8:26:40 PM"
"3252","Vehicle Purchase","1/20/2024 12:26:40 PM"
"3253","Insurance Activated","9/16/2016 12:26:40 PM"
"3254","Fine Issued","7/6/2020 1:26:40 PM"
"3255","Payment Attempted","6/16/2017 2:26:40 PM"
"3256","Accident Logged","1/4/2025 1:26:40 AM"
"3257","Investigation Opened","3/16/2023 6:26:40 PM"
"3258","Court Hearing","12/25/2019 3:26:40 PM"
"3259","Resolution Closed","8/26/2023 4:26:40 AM"
"3260","Citizen Birth","8/16/2018 9:26:40 AM"
"3261","NIDA Issued","7/31/2024 1:26:40 AM"
"3262","License Issued","7/24/2023 12:26:40 AM"
"3263","Vehicle Purchase","5/16/2021 7:26:40 PM"
"3264","Insurance Activated","10/16/2018 12:26:40 PM"
"3265","Fine Issued","5/5/2025 2:26:40 AM"
"3266","Payment Attempted","7/25/2016 11:26:40 AM"
"3267","Accident Logged","5/15/2020 7:26:40 AM"
"3268","Investigation Opened","4/27/2026 10:26:40 PM"
"3269","Court Hearing","9/15/2023 11:26:40 AM"
"3270","Resolution Closed","11/25/2020 7:26:40 AM"
"3271","Citizen Birth","10/15/2018 1:26:40 AM"
"3272","NIDA Issued","7/29/2020 6:26:40 PM"
"3273","License Issued","6/15/2024 11:26:40 AM"
"3274","Vehicle Purchase","10/30/2024 6:26:40 PM"
"3275","Insurance Activated","4/4/2018 7:26:40 AM"
"3276","Fine Issued","11/2/2023 2:26:40 PM"
"3277","Payment Attempted","2/14/2022 4:26:40 PM"
"3278","Accident Logged","7/6/2020 1:26:40 PM"
"3279","Investigation Opened","6/18/2024 11:26:40 AM"
"3280","Court Hearing","2/8/2023 10:26:40 PM"
"3281","Resolution Closed","11/23/2025 2:26:40 PM"
"3282","Citizen Birth","10/18/2019 5:26:40 PM"
"3283","NIDA Issued","9/10/2018 2:26:40 AM"
"3284","License Issued","10/6/2019 2:26:40 AM"
"3285","Vehicle Purchase","11/7/2020 3:26:40 AM"
"3286","Insurance Activated","2/5/2022 11:26:40 PM"
"3287","Fine Issued","3/8/2020 3:26:40 PM"
"3288","Payment Attempted","7/21/2024 12:26:40 PM"
"3289","Accident Logged","6/8/2019 3:26:40 PM"
"3290","Investigation Opened","12/20/2024 6:26:40 PM"
"3291","Court Hearing","9/7/2022 4:26:40 AM"
"3292","Resolution Closed","4/21/2026 7:26:40 AM"
"3293","Citizen Birth","9/1/2016 3:26:40 AM"
"3294","NIDA Issued","2/14/2022 10:26:40 AM"
"3295","License Issued","1/31/2022 3:26:40 AM"
"3296","Vehicle Purchase","4/21/2024 11:26:40 PM"
"3297","Insurance Activated","1/4/2021 5:26:40 AM"
"3298","Fine Issued","6/9/2026 8:26:40 AM"
"3299","Payment Attempted","1/28/2020 10:26:40 AM"
"3300","Accident Logged","7/7/2018 10:26:40 AM"
"3301","Investigation Opened","3/9/2024 11:26:40 AM"
"3302","Court Hearing","5/16/2026 6:26:40 PM"
"3303","Resolution Closed","4/1/2020 11:26:40 AM"
"3304","Citizen Birth","1/3/2025 3:26:40 PM"
"3305","NIDA Issued","10/30/2021 3:26:40 PM"
"3306","License Issued","8/4/2025 9:26:40 PM"
"3307","Vehicle Purchase","4/8/2019 3:26:40 PM"
"3308","Insurance Activated","2/14/2026 12:26:40 PM"
"3309","Fine Issued","4/10/2019 5:26:40 PM"
"3310","Payment Attempted","11/27/2019 7:26:40 PM"
"3311","Accident Logged","4/5/2018 3:26:40 PM"
"3312","Investigation Opened","2/24/2018 12:26:40 AM"
"3313","Court Hearing","7/7/2026 7:26:40 AM"
"3314","Resolution Closed","2/22/2018 9:26:40 PM"
"3315","Citizen Birth","6/21/2019 4:26:40 AM"
"3316","NIDA Issued","4/1/2024 2:26:40 PM"
"3317","License Issued","6/19/2017 3:26:40 AM"
"3318","Vehicle Purchase","11/7/2022 8:26:40 PM"
"3319","Insurance Activated","10/19/2024 10:26:40 PM"
"3320","Fine Issued","5/13/2022 6:26:40 AM"
"3321","Payment Attempted","12/19/2025 3:26:40 PM"
"3322","Accident Logged","10/6/2021 3:26:40 PM"
"3323","Investigation Opened","4/24/2025 3:26:40 PM"
"3324","Court Hearing","10/25/2019 1:26:40 PM"
"3325","Resolution Closed","8/1/2025 5:26:40 AM"
"3326","Citizen Birth","7/23/2023 8:26:40 AM"
"3327","NIDA Issued","9/20/2023 3:26:40 AM"
"3328","License Issued","6/6/2025 8:26:40 PM"
"3329","Vehicle Purchase","1/27/2026 5:26:40 PM"
"3330","Insurance Activated","7/12/2020 6:26:40 PM"
"3331","Fine Issued","2/27/2026 5:26:40 PM"
"3332","Payment Attempted","5/15/2026 1:26:40 AM"
"3333","Accident Logged","7/19/2021 1:26:40 AM"
"3334","Investigation Opened","8/25/2020 8:26:40 PM"
"3335","Court Hearing","10/29/2022 8:26:40 PM"
"3336","Resolution Closed","7/15/2019 1:26:40 AM"
"3337","Citizen Birth","6/7/2024 7:26:40 PM"
"3338","NIDA Issued","5/10/2021 6:26:40 AM"
"3339","License Issued","1/7/2024 6:26:40 AM"
"3340","Vehicle Purchase","3/27/2024 2:26:40 AM"
"3341","Insurance Activated","10/27/2022 8:26:40 AM"
"3342","Fine Issued","7/5/2022 7:26:40 PM"
"3343","Payment Attempted","10/18/2017 3:26:40 AM"
"3344","Accident Logged","9/15/2021 4:26:40 PM"
"3345","Investigation Opened","6/18/2025 12:26:40 PM"
"3346","Court Hearing","12/31/2021 8:26:40 PM"
"3347","Resolution Closed","5/6/2018 1:26:40 PM"
"3348","Citizen Birth","10/23/2025 11:26:40 PM"
"3349","NIDA Issued","7/15/2019 4:26:40 AM"
"3350","License Issued","5/7/2024 1:26:40 PM"
"3351","Vehicle Purchase","3/1/2025 5:26:40 AM"
"3352","Insurance Activated","2/11/2022 7:26:40 PM"
"3353","Fine Issued","3/9/2022 9:26:40 AM"
"3354","Payment Attempted","6/17/2018 3:26:40 PM"
"3355","Accident Logged","6/17/2019 8:26:40 AM"
"3356","Investigation Opened","1/3/2024 10:26:40 AM"
"3357","Court Hearing","3/16/2022 1:26:40 AM"
"3358","Resolution Closed","5/31/2024 8:26:40 AM"
"3359","Citizen Birth","1/9/2024 10:26:40 PM"
"3360","NIDA Issued","4/23/2022 2:26:40 AM"
"3361","License Issued","1/29/2018 11:26:40 AM"
"3362","Vehicle Purchase","7/8/2022 8:26:40 PM"
"3363","Insurance Activated","8/31/2025 4:26:40 AM"
"3364","Fine Issued","9/1/2021 11:26:40 PM"
"3365","Payment Attempted","9/25/2021 6:26:40 AM"
"3366","Accident Logged","6/11/2022 7:26:40 AM"
"3367","Investigation Opened","7/7/2017 10:26:40 PM"
"3368","Court Hearing","2/24/2025 3:26:40 AM"
"3369","Resolution Closed","9/12/2020 12:26:40 PM"
"3370","Citizen Birth","3/4/2025 11:26:40 AM"
"3371","NIDA Issued","7/8/2022 2:26:40 PM"
"3372","License Issued","10/27/2016 6:26:40 AM"
"3373","Vehicle Purchase","6/7/2020 8:26:40 PM"
"3374","Insurance Activated","10/10/2025 9:26:40 PM"
"3375","Fine Issued","5/2/2020 7:26:40 AM"
"3376","Payment Attempted","1/9/2025 2:26:40 AM"
"3377","Accident Logged","12/22/2018 10:26:40 AM"
"3378","Investigation Opened","1/27/2017 3:26:40 AM"
"3379","Court Hearing","12/5/2018 10:26:40 AM"
"3380","Resolution Closed","11/14/2021 3:26:40 AM"
"3381","Citizen Birth","6/28/2021 10:26:40 PM"
"3382","NIDA Issued","1/20/2024 6:26:40 PM"
"3383","License Issued","8/21/2020 4:26:40 AM"
"3384","Vehicle Purchase","4/24/2026 9:26:40 AM"
"3385","Insurance Activated","9/5/2024 8:26:40 AM"
"3386","Fine Issued","4/6/2022 11:26:40 PM"
"3387","Payment Attempted","6/13/2023 8:26:40 PM"
"3388","Accident Logged","9/3/2017 6:26:40 AM"
"3389","Investigation Opened","3/8/2017 1:26:40 AM"
"3390","Court Hearing","7/26/2017 7:26:40 PM"
"3391","Resolution Closed","5/21/2025 9:26:40 AM"
"3392","Citizen Birth","12/22/2018 10:26:40 PM"
"3393","NIDA Issued","11/24/2016 5:26:40 AM"
"3394","License Issued","5/18/2023 9:26:40 AM"
"3395","Vehicle Purchase","8/20/2021 11:26:40 AM"
"3396","Insurance Activated","1/23/2022 5:26:40 PM"
"3397","Fine Issued","9/20/2022 11:26:40 AM"
"3398","Payment Attempted","10/4/2022 9:26:40 AM"
"3399","Accident Logged","6/25/2021 11:26:40 PM"
"3400","Investigation Opened","5/15/2021 10:26:40 PM"
"3401","Court Hearing","6/22/2021 7:26:40 AM"
"3402","Resolution Closed","6/13/2023 6:26:40 PM"
"3403","Citizen Birth","3/14/2020 3:26:40 PM"
"3404","NIDA Issued","1/28/2017 3:26:40 AM"
"3405","License Issued","2/9/2026 12:26:40 PM"
"3406","Vehicle Purchase","8/10/2023 9:26:40 PM"
"3407","Insurance Activated","3/2/2026 11:26:40 AM"
"3408","Fine Issued","3/29/2025 8:26:40 PM"
"3409","Payment Attempted","10/19/2019 1:26:40 PM"
"3410","Accident Logged","4/5/2020 10:26:40 PM"
"3411","Investigation Opened","11/26/2017 7:26:40 AM"
"3412","Court Hearing","6/23/2021 2:26:40 AM"
"3413","Resolution Closed","12/23/2020 2:26:40 PM"
"3414","Citizen Birth","4/29/2026 10:26:40 PM"
"3415","NIDA Issued","11/30/2024 11:26:40 AM"
"3416","License Issued","9/4/2020 7:26:40 PM"
"3417","Vehicle Purchase","10/6/2018 9:26:40 PM"
"3418","Insurance Activated","1/9/2026 8:26:40 AM"
"3419","Fine Issued","9/16/2019 5:26:40 AM"
"3420","Payment Attempted","9/8/2018 3:26:40 AM"
"3421","Accident Logged","6/17/2024 6:26:40 AM"
"3422","Investigation Opened","3/28/2017 5:26:40 PM"
"3423","Court Hearing","5/15/2020 9:26:40 AM"
"3424","Resolution Closed","5/30/2020 9:26:40 PM"
"3425","Citizen Birth","11/30/2018 12:26:40 PM"
"3426","NIDA Issued","7/25/2023 4:26:40 PM"
"3427","License Issued","1/9/2019 7:26:40 AM"
"3428","Vehicle Purchase","11/16/2020 10:26:40 PM"
"3429","Insurance Activated","10/23/2020 8:26:40 AM"
"3430","Fine Issued","12/4/2025 12:26:40 PM"
"3431","Payment Attempted","4/6/2019 8:26:40 PM"
"3432","Accident Logged","12/30/2025 5:26:40 AM"
"3433","Investigation Opened","11/7/2023 3:26:40 PM"
"3434","Court Hearing","8/27/2019 7:26:40 PM"
"3435","Resolution Closed","12/20/2017 6:26:40 AM"
"3436","Citizen Birth","3/31/2018 8:26:40 PM"
"3437","NIDA Issued","2/7/2026 11:26:40 PM"
"3438","License Issued","4/3/2024 2:26:40 PM"
"3439","Vehicle Purchase","5/6/2025 12:26:40 PM"
"3440","Insurance Activated","12/12/2019 7:26:40 PM"
"3441","Fine Issued","11/19/2024 7:26:40 PM"
"3442","Payment Attempted","12/31/2019 1:26:40 AM"
"3443","Accident Logged","5/9/2020 11:26:40 AM"
"3444","Investigation Opened","6/30/2018 4:26:40 PM"
"3445","Court Hearing","7/12/2017 6:26:40 PM"
"3446","Resolution Closed","11/30/2021 5:26:40 PM"
"3447","Citizen Birth","10/1/2025 10:26:40 AM"
"3448","NIDA Issued","8/28/2021 4:26:40 PM"
"3449","License Issued","1/29/2026 1:26:40 PM"
"3450","Vehicle Purchase","11/15/2022 11:26:40 AM"
"3451","Insurance Activated","8/14/2023 7:26:40 AM"
"3452","Fine Issued","5/19/2020 4:26:40 PM"
"3453","Payment Attempted","3/5/2026 2:26:40 PM"
"3454","Accident Logged","3/16/2020 12:26:40 AM"
"3455","Investigation Opened","1/4/2018 1:26:40 PM"
"3456","Court Hearing","2/24/2023 4:26:40 PM"
"3457","Resolution Closed","10/21/2022 9:26:40 PM"
"3458","Citizen Birth","8/20/2019 4:26:40 AM"
"3459","NIDA Issued","10/14/2017 2:26:40 PM"
"3460","License Issued","6/16/2021 12:26:40 AM"
"3461","Vehicle Purchase","3/21/2017 9:26:40 AM"
"3462","Insurance Activated","11/9/2019 2:26:40 AM"
"3463","Fine Issued","3/23/2020 4:26:40 AM"
"3464","Payment Attempted","12/25/2021 6:26:40 AM"
"3465","Accident Logged","4/21/2017 7:26:40 PM"
"3466","Investigation Opened","5/10/2019 1:26:40 AM"
"3467","Court Hearing","6/28/2021 2:26:40 PM"
"3468","Resolution Closed","9/18/2023 6:26:40 AM"
"3469","Citizen Birth","3/21/2017 9:26:40 AM"
"3470","NIDA Issued","12/5/2023 12:26:40 PM"
"3471","License Issued","10/12/2023 9:26:40 PM"
"3472","Vehicle Purchase","2/8/2018 6:26:40 AM"
"3473","Insurance Activated","12/26/2023 2:26:40 PM"
"3474","Fine Issued","10/7/2023 6:26:40 PM"
"3475","Payment Attempted","2/24/2024 1:26:40 AM"
"3476","Accident Logged","7/8/2018 2:26:40 AM"
"3477","Investigation Opened","8/3/2023 8:26:40 AM"
"3478","Court Hearing","1/24/2017 1:26:40 AM"
"3479","Resolution Closed","10/18/2022 12:26:40 AM"
"3480","Citizen Birth","3/2/2026 12:26:40 PM"
"3481","NIDA Issued","6/19/2023 8:26:40 PM"
"3482","License Issued","5/19/2022 1:26:40 AM"
"3483","Vehicle Purchase","9/16/2025 8:26:40 AM"
"3484","Insurance Activated","7/25/2024 6:26:40 PM"
"3485","Fine Issued","7/1/2024 7:26:40 PM"
"3486","Payment Attempted","1/23/2024 11:26:40 AM"
"3487","Accident Logged","7/28/2021 5:26:40 PM"
"3488","Investigation Opened","9/13/2025 9:26:40 PM"
"3489","Court Hearing","1/19/2025 7:26:40 PM"
"3490","Resolution Closed","6/14/2026 12:26:40 PM"
"3491","Citizen Birth","7/11/2017 12:26:40 PM"
"3492","NIDA Issued","10/18/2017 6:26:40 PM"
"3493","License Issued","1/24/2019 10:26:40 PM"
"3494","Vehicle Purchase","5/2/2026 9:26:40 PM"
"3495","Insurance Activated","3/25/2018 9:26:40 AM"
"3496","Fine Issued","1/23/2019 7:26:40 PM"
"3497","Payment Attempted","1/18/2017 11:26:40 PM"
"3498","Accident Logged","1/20/2021 2:26:40 PM"
"3499","Investigation Opened","1/18/2026 8:26:40 PM"
"3500","Court Hearing","5/17/2026 3:26:40 AM"
"3501","Resolution Closed","11/25/2020 4:26:40 PM"
"3502","Citizen Birth","8/25/2022 4:26:40 PM"
"3503","NIDA Issued","12/5/2025 11:26:40 AM"
"3504","License Issued","8/16/2018 5:26:40 PM"
"3505","Vehicle Purchase","4/20/2017 9:26:40 PM"
"3506","Insurance Activated","1/6/2025 1:26:40 PM"
"3507","Fine Issued","2/6/2023 5:26:40 AM"
"3508","Payment Attempted","12/25/2016 10:26:40 PM"
"3509","Accident Logged","1/30/2020 1:26:40 PM"
"3510","Investigation Opened","12/26/2020 5:26:40 PM"
"3511","Court Hearing","7/3/2026 4:26:40 PM"
"3512","Resolution Closed","11/29/2018 3:26:40 AM"
"3513","Citizen Birth","5/1/2018 4:26:40 PM"
"3514","NIDA Issued","2/19/2017 6:26:40 AM"
"3515","License Issued","6/30/2025 1:26:40 AM"
"3516","Vehicle Purchase","5/8/2022 6:26:40 PM"
"3517","Insurance Activated","1/3/2021 2:26:40 PM"
"3518","Fine Issued","6/19/2023 3:26:40 AM"
"3519","Payment Attempted","10/18/2021 4:26:40 AM"
"3520","Accident Logged","12/28/2020 12:26:40 PM"
"3521","Investigation Opened","2/25/2020 11:26:40 PM"
"3522","Court Hearing","10/22/2020 12:26:40 AM"
"3523","Resolution Closed","3/27/2018 10:26:40 AM"
"3524","Citizen Birth","3/5/2024 2:26:40 PM"
"3525","NIDA Issued","1/22/2022 6:26:40 AM"
"3526","License Issued","6/10/2025 3:26:40 AM"
"3527","Vehicle Purchase","9/7/2016 12:26:40 AM"
"3528","Insurance Activated","4/1/2024 12:26:40 PM"
"3529","Fine Issued","5/6/2017 4:26:40 AM"
"3530","Payment Attempted","1/18/2018 11:26:40 PM"
"3531","Accident Logged","10/26/2016 4:26:40 PM"
"3532","Investigation Opened","2/26/2021 6:26:40 PM"
"3533","Court Hearing","12/2/2025 7:26:40 PM"
"3534","Resolution Closed","1/6/2024 7:26:40 PM"
"3535","Citizen Birth","12/16/2017 3:26:40 PM"
"3536","NIDA Issued","11/5/2016 10:26:40 PM"
"3537","License Issued","1/29/2024 3:26:40 PM"
"3538","Vehicle Purchase","5/26/2026 5:26:40 PM"
"3539","Insurance Activated","4/10/2025 11:26:40 PM"
"3540","Fine Issued","8/18/2022 11:26:40 AM"
"3541","Payment Attempted","3/24/2022 5:26:40 AM"
"3542","Accident Logged","2/3/2020 9:26:40 AM"
"3543","Investigation Opened","5/11/2024 4:26:40 AM"
"3544","Court Hearing","4/29/2020 4:26:40 AM"
"3545","Resolution Closed","1/22/2021 10:26:40 PM"
"3546","Citizen Birth","7/21/2023 1:26:40 AM"
"3547","NIDA Issued","12/27/2022 5:26:40 AM"
"3548","License Issued","11/30/2017 10:26:40 AM"
"3549","Vehicle Purchase","2/22/2018 9:26:40 AM"
"3550","Insurance Activated","8/25/2023 2:26:40 AM"
"3551","Fine Issued","8/21/2019 4:26:40 PM"
"3552","Payment Attempted","4/16/2017 3:26:40 PM"
"3553","Accident Logged","3/9/2025 4:26:40 PM"
"3554","Investigation Opened","7/7/2026 2:26:40 AM"
"3555","Court Hearing","1/13/2023 6:26:40 PM"
"3556","Resolution Closed","2/28/2019 8:26:40 PM"
"3557","Citizen Birth","10/9/2018 9:26:40 AM"
"3558","NIDA Issued","12/3/2016 1:26:40 PM"
"3559","License Issued","12/30/2025 8:26:40 PM"
"3560","Vehicle Purchase","10/2/2022 11:26:40 AM"
"3561","Insurance Activated","4/25/2017 7:26:40 AM"
"3562","Fine Issued","5/4/2026 11:26:40 PM"
"3563","Payment Attempted","2/26/2022 5:26:40 PM"
"3564","Accident Logged","9/3/2025 6:26:40 AM"
"3565","Investigation Opened","12/19/2017 7:26:40 AM"
"3566","Court Hearing","9/7/2018 5:26:40 AM"
"3567","Resolution Closed","4/22/2025 6:26:40 AM"
"3568","Citizen Birth","8/27/2024 2:26:40 PM"
"3569","NIDA Issued","3/19/2024 10:26:40 AM"
"3570","License Issued","11/22/2017 7:26:40 PM"
"3571","Vehicle Purchase","11/8/2024 12:26:40 AM"
"3572","Insurance Activated","2/25/2018 10:26:40 AM"
"3573","Fine Issued","6/26/2019 2:26:40 PM"
"3574","Payment Attempted","3/28/2021 11:26:40 PM"
"3575","Accident Logged","7/17/2024 7:26:40 AM"
"3576","Investigation Opened","9/6/2017 1:26:40 AM"
"3577","Court Hearing","7/21/2020 11:26:40 PM"
"3578","Resolution Closed","11/27/2022 5:26:40 PM"
"3579","Citizen Birth","1/19/2020 8:26:40 PM"
"3580","NIDA Issued","10/23/2023 9:26:40 PM"
"3581","License Issued","9/20/2020 10:26:40 AM"
"3582","Vehicle Purchase","6/18/2022 2:26:40 AM"
"3583","Insurance Activated","5/13/2018 6:26:40 PM"
"3584","Fine Issued","9/10/2022 4:26:40 PM"
"3585","Payment Attempted","9/19/2018 4:26:40 AM"
"3586","Accident Logged","9/17/2020 6:26:40 AM"
"3587","Investigation Opened","10/22/2019 1:26:40 PM"
"3588","Court Hearing","4/25/2019 7:26:40 PM"
"3589","Resolution Closed","4/17/2024 7:26:40 AM"
"3590","Citizen Birth","6/13/2019 5:26:40 PM"
"3591","NIDA Issued","3/18/2025 4:26:40 PM"
"3592","License Issued","9/9/2017 1:26:40 PM"
"3593","Vehicle Purchase","8/30/2024 9:26:40 PM"
"3594","Insurance Activated","1/12/2021 3:26:40 PM"
"3595","Fine Issued","2/14/2019 7:26:40 PM"
"3596","Payment Attempted","5/26/2025 3:26:40 PM"
"3597","Accident Logged","12/5/2019 11:26:40 PM"
"3598","Investigation Opened","11/13/2016 2:26:40 AM"
"3599","Court Hearing","1/22/2017 7:26:40 PM"
"3600","Resolution Closed","4/9/2025 6:26:40 AM"
"3601","Citizen Birth","6/22/2022 12:26:40 PM"
"3602","NIDA Issued","7/10/2020 8:26:40 AM"
"3603","License Issued","11/20/2021 2:26:40 PM"
"3604","Vehicle Purchase","4/4/2020 2:26:40 PM"
"3605","Insurance Activated","10/13/2019 1:26:40 PM"
"3606","Fine Issued","7/6/2022 7:26:40 PM"
"3607","Payment Attempted","7/12/2018 5:26:40 PM"
"3608","Accident Logged","2/20/2023 11:26:40 AM"
"3609","Investigation Opened","3/18/2026 6:26:40 PM"
"3610","Court Hearing","8/22/2025 1:26:40 AM"
"3611","Resolution Closed","2/26/2026 5:26:40 PM"
"3612","Citizen Birth","3/30/2017 3:26:40 AM"
"3613","NIDA Issued","9/5/2025 12:26:40 PM"
"3614","License Issued","12/14/2021 2:26:40 AM"
"3615","Vehicle Purchase","12/5/2017 9:26:40 PM"
"3616","Insurance Activated","5/8/2020 5:26:40 PM"
"3617","Fine Issued","1/20/2017 6:26:40 PM"
"3618","Payment Attempted","2/17/2024 2:26:40 AM"
"3619","Accident Logged","7/14/2025 11:26:40 AM"
"3620","Investigation Opened","2/2/2023 10:26:40 PM"
"3621","Court Hearing","12/22/2017 2:26:40 PM"
"3622","Resolution Closed","1/16/2026 10:26:40 AM"
"3623","Citizen Birth","12/14/2024 8:26:40 PM"
"3624","NIDA Issued","5/3/2017 8:26:40 AM"
